state,lga,year,month,rainfall_mm,temperature_avg_c,vegetation_index,season,intervention_flag,reporting_completeness_pct,timeliness_pct,total_cases
Bayelsa,Bayelsa_LGA3,2019,4,441.7212694,26.12632112,0.817344049,rainy,1,45.63929506,69.72340224,8034.635269
Akwa Ibom,Akwa Ibom_LGA2,2023,2,22.07304704,28.09397477,0.310778266,harmattan,0,74.72090881,29.4258731,949.245583
Imo,Imo_LGA3,2023,11,82.89670046,28.3029645,0.380274468,dry,0,61.70619195,51.68475874,4252.592643
Edo,Edo_LGA2,2018,11,70.59128673,28.74637719,0.394352642,dry,0,70.77768398,69.54141211,5648.542619
Bayelsa,Bayelsa_LGA2,2025,1,20.14409487,27.38245698,0.36013205,harmattan,1,78.23931406,64.78194077,1819.573012
Ebonyi,Ebonyi_LGA3,2023,4,201.5974645,26.99351718,0.642797573,rainy,0,60.05347424,74.66892752,10382.65459
Delta,Delta_LGA2,2018,2,39.07081434,29.78364421,0.349086916,harmattan,0,81.90194316,62.47331528,10640.34095
Delta,Delta_LGA2,2019,8,425.2433334,27.5436035,0.627411762,rainy,0,94.52826478,89.41176629,94226.95764
Adamawa,Adamawa_LGA1,2018,10,281.4087131,26.90482921,0.706658139,rainy,1,69.49977531,69.90273261,9328.232814
Cross River,Cross River_LGA1,2020,12,22.98437034,27.43460387,0.444655632,harmattan,0,75.97316228,42.19211018,5427.834291
Akwa Ibom,Akwa Ibom_LGA1,2024,6,267.3923145,29.08019755,0.661447224,rainy,0,61.88776633,78.15397223,15151.29052
Enugu,Enugu_LGA1,2020,7,201.3264978,30.23170936,0.587153071,rainy,0,47.94534349,41.10406104,6480.832132
Bauchi,Bauchi_LGA2,2018,8,231.1164633,27.31648173,0.572389167,rainy,1,34.18902154,43.48318517,1068.550589
Imo,Imo_LGA3,2018,9,279.2035903,25.47343011,0.646808354,rainy,1,68.38131263,61.70132519,9945.793092
Abia,Abia_LGA3,2021,3,53.35925314,28.56966377,0.252129141,dry,0,82.84583191,37.65867372,3393.654847
Edo,Edo_LGA2,2019,1,16.48488914,25.0263301,0.370090518,harmattan,0,37.08060499,59.11040699,452.1473568
Edo,Edo_LGA1,2023,3,64.45514395,27.8475005,0.440045766,dry,0,77.10091202,46.14780958,2806.549507
Akwa Ibom,Akwa Ibom_LGA2,2019,8,334.9795925,28.744783,0.73480955,rainy,0,69.28238142,55.57698627,17019.69974
Delta,Delta_LGA2,2023,7,326.647283,28.89151531,0.712885761,rainy,0,87.90290576,78.92104044,57949.46976
Jigawa,Jigawa_LGA3,2023,4,290.5373947,30.21140442,0.588846084,rainy,0,58.06152488,29.17025418,6662.822556
Anambra,Anambra_LGA2,2018,10,311.7088688,30.73648886,0.671086331,rainy,0,59.05250712,46.91406782,8425.527763
Akwa Ibom,Akwa Ibom_LGA1,2022,10,229.9239307,29.02315382,0.5943363,rainy,0,46.73481148,62.75308988,8956.885724
Gombe,Gombe_LGA1,2023,1,11.79657625,29.06146914,0.319357974,harmattan,1,80.32292534,35.47708206,1430.020954
Gombe,Gombe_LGA1,2021,10,301.724456,31.06306829,0.666604235,rainy,1,84.10247899,74.99789986,21586.51133
Bauchi,Bauchi_LGA2,2024,2,19.27687732,25.98600626,0.336754941,harmattan,0,93.42939995,68.90667475,5685.781722
Benue,Benue_LGA2,2018,8,348.1698393,26.61278087,0.696688247,rainy,0,60.11639765,26.43565278,8084.574407
Borno,Borno_LGA2,2023,7,337.2018067,28.7874518,0.683297332,rainy,1,82.89193928,42.76678899,12452.03335
Bauchi,Bauchi_LGA3,2024,2,6.024314525,28.48349061,0.298460197,harmattan,0,77.48740587,65.78809771,2446.183362
Benue,Benue_LGA1,2022,7,339.5265206,24.96690827,0.693561953,rainy,0,42.75202766,49.7448492,3586.068937
Jigawa,Jigawa_LGA2,2018,12,19.13038545,26.04009578,0.37382548,harmattan,0,36.71748602,59.59938045,1134.996149
Jigawa,Jigawa_LGA1,2025,10,412.3727576,26.09320477,0.723337169,rainy,1,73.50124792,53.53816513,9520.322218
Gombe,Gombe_LGA1,2025,3,75.51289112,32.5795033,0.401359539,dry,1,79.78452851,66.08956318,2382.412002
Bayelsa,Bayelsa_LGA3,2019,9,399.4687433,27.68320465,0.663356836,rainy,1,59.0850193,46.47591365,6131.053614
Bayelsa,Bayelsa_LGA1,2021,8,270.5961407,25.68991971,0.539074401,rainy,0,74.91517048,53.50316375,23981.46759
Borno,Borno_LGA3,2023,8,324.6204344,26.56930014,0.687289535,rainy,0,68.39900174,55.38927584,29037.66837
Anambra,Anambra_LGA1,2019,2,12.16799258,28.02373333,0.353666886,harmattan,1,68.51243911,75.08018835,1262.611801
Ekiti,Ekiti_LGA1,2023,10,221.8712516,25.77445779,0.583842295,rainy,0,65.24472104,61.19865923,19934.28112
Borno,Borno_LGA1,2018,1,36.88429425,26.925835,0.364542987,harmattan,0,66.654978,40.53379872,837.1382286
Adamawa,Adamawa_LGA2,2021,7,196.503113,27.8518058,0.537173905,rainy,1,68.67206897,54.78035417,4176.754073
Akwa Ibom,Akwa Ibom_LGA1,2022,3,46.50530528,30.68159382,0.39000176,dry,1,67.49544176,66.42342516,2522.916345
Bayelsa,Bayelsa_LGA2,2022,6,451.6578233,26.0523627,0.834926741,rainy,0,60.32501376,71.49377026,16969.65637
Borno,Borno_LGA3,2019,4,347.8566924,29.08485985,0.724299411,rainy,0,80.35766837,40.64565515,18301.81043
Borno,Borno_LGA3,2018,10,478.4036706,27.87155684,0.841385018,rainy,1,67.73922835,34.97239395,10084.49994
Imo,Imo_LGA2,2023,8,445.6343834,26.25652196,0.83726887,rainy,0,54.78998719,57.55502151,12071.28625
Bayelsa,Bayelsa_LGA1,2021,10,338.6906876,25.11317974,0.722578627,rainy,0,51.4241622,21.84941233,4357.821855
Benue,Benue_LGA1,2018,12,20.63369451,25.26454247,0.268852082,harmattan,0,89.84355183,58.79518066,7110.841614
Cross River,Cross River_LGA2,2024,9,284.9581913,28.80296234,0.55532366,rainy,0,81.76273385,48.13196706,34322.061
Cross River,Cross River_LGA3,2025,5,299.6207319,25.34317955,0.565549927,rainy,0,91.76000169,41.43952397,18218.86549
Ebonyi,Ebonyi_LGA1,2019,2,10.7138986,27.87530867,0.312210011,harmattan,0,74.66926979,39.81862364,2001.185199
Abia,Abia_LGA2,2022,6,158.7714798,29.27305097,0.555019275,rainy,0,66.21094149,25.19518632,3131.85528
Akwa Ibom,Akwa Ibom_LGA2,2018,5,230.7588953,28.02846654,0.589361191,rainy,0,30.38759481,53.62894555,2164.809391
Bauchi,Bauchi_LGA2,2019,2,25.87459212,26.76826552,0.285736657,harmattan,1,57.92045299,35.60978627,922.419649
Kaduna,Kaduna_LGA1,2019,10,391.6098809,26.35125737,0.70608631,rainy,1,62.16675224,20.88112671,4804.566244
Abia,Abia_LGA1,2019,1,29.00553466,27.85312015,0.357149139,harmattan,0,51.11181048,54.15532652,1091.211666
Benue,Benue_LGA2,2018,10,333.4394357,27.13841779,0.652439565,rainy,0,61.94298845,59.8764322,6117.200921
Edo,Edo_LGA1,2024,9,332.3101529,26.93806222,0.814698874,rainy,0,81.86379182,60.07308606,29241.93457
Bayelsa,Bayelsa_LGA1,2022,4,361.644132,27.08489036,0.680049912,rainy,0,54.68550714,52.56141112,11620.74696
Delta,Delta_LGA2,2021,4,470.7893433,29.17448667,0.82069034,rainy,0,60.96444563,66.17030089,25251.30895
Ekiti,Ekiti_LGA3,2021,3,69.72320964,30.21103607,0.374038227,dry,0,60.06917487,63.43983465,5495.367436
Bauchi,Bauchi_LGA3,2024,9,322.7809415,29.65553349,0.646325412,rainy,1,52.7724288,38.39228737,4152.276908
Imo,Imo_LGA3,2025,10,403.1476404,28.22002745,0.753945881,rainy,0,83.55675983,52.88325592,45693.54978
Imo,Imo_LGA3,2024,12,7.625065749,25.78696971,0.403346814,harmattan,0,81.82932627,62.86590774,3599.866715
Akwa Ibom,Akwa Ibom_LGA2,2022,12,38.52454458,26.53130061,0.368656391,harmattan,1,47.49081962,34.94362069,224.9446424
Bauchi,Bauchi_LGA1,2024,8,401.7279333,29.83193358,0.729264531,rainy,1,58.91989981,41.46113678,4361.915498
Bayelsa,Bayelsa_LGA3,2018,3,102.5403834,28.08686115,0.493502958,dry,0,57.14464751,39.96208888,4667.316765
Enugu,Enugu_LGA3,2018,1,26.50011684,25.34368725,0.417759237,harmattan,0,86.29108801,68.57603474,6027.25395
Bauchi,Bauchi_LGA1,2022,11,51.99386651,32.41667991,0.456893694,dry,0,30.53613078,42.32621085,1210.814788
Edo,Edo_LGA2,2018,5,164.219306,26.35412135,0.50288067,rainy,0,68.77993046,42.99542937,4426.828439
Benue,Benue_LGA3,2019,3,50.05179142,29.34705355,0.294636984,dry,0,45.9223185,55.5890099,2310.417692
Adamawa,Adamawa_LGA3,2024,2,20.81422204,29.32027377,0.227835794,harmattan,1,75.49153972,47.50874737,817.4389552
Adamawa,Adamawa_LGA3,2018,12,23.98227325,25.29420626,0.268111858,harmattan,0,41.43338495,43.66296804,594.7288475
Ebonyi,Ebonyi_LGA1,2024,11,46.17246325,28.27576772,0.416191311,dry,0,77.72042418,48.98011423,2173.048249
Cross River,Cross River_LGA1,2020,2,32.12868627,26.92936687,0.372228021,harmattan,0,74.35699829,39.42806281,1886.007864
Borno,Borno_LGA2,2024,12,30.1902029,25.28255226,0.301724419,harmattan,0,62.74923901,44.75185976,4334.391169
Ebonyi,Ebonyi_LGA2,2025,5,156.6338933,28.71074884,0.583796197,rainy,0,87.66364627,50.48601905,7120.110412
Akwa Ibom,Akwa Ibom_LGA1,2024,10,331.3765607,26.7367319,0.77169525,rainy,0,56.94732436,56.73869401,8554.65593
Cross River,Cross River_LGA1,2023,11,79.77715381,30.47562089,0.379585125,dry,0,73.33380138,49.63681565,3701.143619
Borno,Borno_LGA3,2019,6,410.8838748,25.90810392,0.722854808,rainy,1,58.49785403,24.05333662,7779.759522
Gombe,Gombe_LGA3,2021,5,306.6592996,27.67277086,0.649373866,rainy,1,76.38535853,37.23083233,16306.36084
Bauchi,Bauchi_LGA1,2019,7,272.2664826,29.96179466,0.566435135,rainy,0,36.6575334,38.08473643,3596.99392
Abia,Abia_LGA2,2021,1,24.9522631,24.87342517,0.31057953,harmattan,1,52.39060331,22.77679234,213.5819113
Adamawa,Adamawa_LGA2,2025,4,277.7901766,26.72775193,0.779201275,rainy,0,48.64237154,52.1169224,9792.728222
Edo,Edo_LGA1,2022,10,293.6180345,28.66983628,0.737099532,rainy,0,81.05297141,29.18077821,7165.912784
Bauchi,Bauchi_LGA3,2023,2,25.32827352,26.10793556,0.312448321,harmattan,0,64.59322001,34.14438444,1720.615412
Delta,Delta_LGA3,2025,9,522.3946739,29.44506861,0.753371558,rainy,0,95.0,69.55611267,109253.2979
Imo,Imo_LGA2,2025,5,428.0530137,27.00401022,0.755518995,rainy,0,61.47047921,47.21281353,16252.70879
Jigawa,Jigawa_LGA1,2025,1,30.4245163,28.11089022,0.355537058,harmattan,0,65.54693808,63.36010298,4727.860084
Delta,Delta_LGA3,2021,7,475.6041692,28.38655983,0.690698462,rainy,0,70.47435395,87.46523985,87459.41565
Abia,Abia_LGA3,2025,12,7.697604412,25.03405454,0.305575021,harmattan,0,40.28173075,54.70391637,511.5019824
Benue,Benue_LGA2,2021,10,401.8316093,27.10340747,0.725258019,rainy,0,49.63922415,59.58229698,10917.21311
Ebonyi,Ebonyi_LGA3,2021,7,213.7925026,25.19987016,0.697972261,rainy,0,61.34376239,51.68475844,4560.430462
Ekiti,Ekiti_LGA2,2024,2,28.13495091,26.19917912,0.335308678,harmattan,1,46.21033065,25.71765244,215.9636447
Cross River,Cross River_LGA1,2018,9,306.6436996,28.52657814,0.556613967,rainy,0,67.78188612,66.7006412,20512.44421
Kaduna,Kaduna_LGA1,2020,4,260.4931929,30.72515168,0.585294526,rainy,0,64.78972107,43.45262867,14834.20818
Bayelsa,Bayelsa_LGA2,2024,11,37.17514764,26.24058777,0.398649037,dry,0,48.92138816,35.33110418,1794.070817
Anambra,Anambra_LGA2,2020,11,54.06620395,32.41161415,0.438464901,dry,0,85.14472746,56.41702779,5842.804117
Benue,Benue_LGA1,2024,4,249.0307357,26.34270414,0.520624924,rainy,1,44.48852432,52.34904233,3361.037885
Delta,Delta_LGA1,2022,3,147.259021,29.8934375,0.337745703,dry,1,77.87806304,50.20174009,8422.457402
Jigawa,Jigawa_LGA3,2018,3,96.83334766,28.11766392,0.499923681,dry,0,60.81157475,60.00763704,5010.18743
Ekiti,Ekiti_LGA1,2024,8,279.54037,26.78909532,0.695471394,rainy,0,88.31943538,66.12465365,49441.19859
Jigawa,Jigawa_LGA3,2020,8,321.0104155,27.49701615,0.657625677,rainy,0,81.61424865,45.49941688,15371.82177
Enugu,Enugu_LGA2,2023,12,20.24921393,26.11535623,0.271912648,harmattan,0,80.75407207,48.04822596,2857.356617
Borno,Borno_LGA1,2025,8,376.4441593,27.48448294,0.692406781,rainy,1,77.1960248,39.08686432,11203.31696
Ebonyi,Ebonyi_LGA2,2023,9,219.1109685,27.74404146,0.67587861,rainy,1,63.99641749,56.52822877,3468.039748
Adamawa,Adamawa_LGA2,2020,9,312.6664213,28.40949436,0.761323252,rainy,0,61.66690654,57.64508044,12946.52992
Anambra,Anambra_LGA2,2019,6,214.892965,28.86266653,0.649144214,rainy,0,31.6072303,48.99494724,2427.854564
Cross River,Cross River_LGA2,2019,6,286.3603922,25.27651498,0.571528651,rainy,1,65.41970705,64.5463958,10461.11603
Adamawa,Adamawa_LGA3,2020,2,25.25126608,26.56141356,0.39391709,harmattan,0,79.04525885,81.60601212,4301.10528
Gombe,Gombe_LGA2,2020,1,11.42696702,27.29555049,0.322525236,harmattan,0,45.13242241,55.60756819,1123.980522
Gombe,Gombe_LGA3,2020,8,381.6549678,29.59655882,0.711910067,rainy,1,64.72270488,26.76095141,4789.030549
Enugu,Enugu_LGA3,2018,6,296.7378218,26.08571695,0.696764649,rainy,0,60.38445829,57.83429369,8349.729553
Adamawa,Adamawa_LGA2,2020,7,319.6394635,29.47112247,0.77906739,rainy,0,65.76013439,64.3432309,16890.61901
Gombe,Gombe_LGA2,2019,9,341.285578,29.33307228,0.700313587,rainy,1,41.57933911,46.11072356,7372.383972
Bauchi,Bauchi_LGA1,2020,8,291.7445911,29.73328495,0.667532787,rainy,0,45.95790744,32.2258762,4827.693771
Adamawa,Adamawa_LGA3,2018,6,316.6628384,26.2388873,0.879082732,rainy,1,86.7049155,39.54799804,5340.176206
Anambra,Anambra_LGA1,2020,6,219.6882683,31.44005557,0.659019693,rainy,0,62.26298655,24.2872123,3211.319703
Akwa Ibom,Akwa Ibom_LGA3,2021,2,17.70947229,28.21192186,0.332147438,harmattan,0,55.7207581,52.7631689,1349.02628
Adamawa,Adamawa_LGA3,2024,4,210.3378335,28.96568544,0.542781995,rainy,0,57.89765881,74.94917848,10255.32528
Enugu,Enugu_LGA1,2024,10,359.1045441,29.53605206,0.777091856,rainy,1,85.69454922,51.43511253,6778.599611
Bauchi,Bauchi_LGA1,2021,10,392.2687972,29.54690285,0.807280468,rainy,1,46.71251278,46.27113131,3567.581072
Gombe,Gombe_LGA3,2020,6,374.8427292,31.70850016,0.711141625,rainy,0,63.11164363,64.82504513,17635.08437
Gombe,Gombe_LGA1,2020,3,52.23165063,32.42226932,0.323268379,dry,0,59.72334014,69.82833169,3852.637173
Bauchi,Bauchi_LGA2,2021,10,347.9963349,26.79774832,0.722816674,rainy,0,48.03318929,25.77163193,4387.399385
Borno,Borno_LGA3,2019,2,30.64020041,24.58146334,0.359517472,harmattan,0,67.91685726,78.89273863,5973.177021
Ekiti,Ekiti_LGA1,2022,1,32.75034477,24.26391812,0.327597489,harmattan,0,70.81245887,64.27797017,3240.468076
Ekiti,Ekiti_LGA3,2018,7,238.819143,24.92189521,0.666480885,rainy,0,51.61591544,52.41474787,6289.227251
Jigawa,Jigawa_LGA2,2022,7,418.678997,27.41849428,0.749371049,rainy,1,60.57519778,62.27146304,8176.038872
Ebonyi,Ebonyi_LGA2,2020,7,299.4336584,27.68711132,0.793158336,rainy,0,52.52174279,61.44016849,7103.622807
Borno,Borno_LGA1,2024,6,323.5207572,26.65505587,0.760923753,rainy,0,67.47592298,53.70249737,12194.57807
Borno,Borno_LGA2,2024,4,512.809211,27.49400632,0.763670649,rainy,0,82.67623323,63.07783057,37197.88026
Ebonyi,Ebonyi_LGA2,2023,1,36.15297184,25.16032402,0.337128393,harmattan,0,67.37449064,63.19607885,2617.23323
Enugu,Enugu_LGA2,2024,7,317.2063103,30.67411571,0.720487633,rainy,0,61.48477574,61.03694609,12644.93925
Bauchi,Bauchi_LGA2,2020,1,21.54359302,25.79023353,0.418893033,harmattan,0,75.46640362,43.45092514,2721.417229
Adamawa,Adamawa_LGA1,2018,3,51.46543021,25.65456633,0.301134884,dry,0,67.05781455,54.26498863,2071.595128
Jigawa,Jigawa_LGA3,2020,4,252.9619629,27.62607673,0.581096308,rainy,0,49.96860812,36.66017983,8697.069242
Abia,Abia_LGA3,2023,1,14.23758973,25.03581043,0.362951007,harmattan,0,59.57317612,78.79921499,2499.813896
Edo,Edo_LGA1,2024,6,289.5088676,26.86739556,0.791329217,rainy,0,61.349489,36.09816879,5806.475863
Adamawa,Adamawa_LGA1,2023,3,48.01318781,31.41782075,0.405382936,dry,0,24.94588497,26.45311283,197.9648995
Bauchi,Bauchi_LGA1,2020,12,38.24284254,29.94472589,0.334921517,harmattan,0,73.32724365,69.72777262,2641.872853
Benue,Benue_LGA3,2021,6,386.4804832,29.92192435,0.638095086,rainy,1,29.92849135,63.93634852,2239.815433
Adamawa,Adamawa_LGA2,2021,3,30.71547081,28.35961043,0.286765837,dry,0,53.30169123,62.18687102,1385.814981
Abia,Abia_LGA1,2025,7,181.4729343,27.48677089,0.55674972,rainy,0,79.53266855,47.53070851,3964.257657
Ekiti,Ekiti_LGA3,2024,10,232.0061844,27.54652091,0.669230822,rainy,0,71.13476561,38.11500859,12723.42771
Borno,Borno_LGA3,2020,5,349.9679367,29.74693337,0.629103076,rainy,1,77.15696286,46.05145421,16821.9367
Akwa Ibom,Akwa Ibom_LGA1,2025,11,26.11923118,28.20174271,0.319986948,dry,0,59.6606658,59.54337824,3016.079866
Ebonyi,Ebonyi_LGA2,2023,5,151.2355369,26.11893235,0.50234147,rainy,1,62.29882058,29.9914496,1967.559723
Abia,Abia_LGA1,2020,3,31.02870521,30.11487849,0.315332555,dry,0,41.81971644,52.67372683,956.2741012
Adamawa,Adamawa_LGA2,2021,10,170.8185553,26.93871288,0.536816551,rainy,0,58.59100089,34.53244819,4027.409999
Akwa Ibom,Akwa Ibom_LGA2,2018,12,10.55903705,26.95651662,0.317298313,harmattan,0,43.49810302,46.41766392,694.0770115
Imo,Imo_LGA2,2021,12,13.79174537,25.87587793,0.364330717,harmattan,0,58.48813817,57.11237367,1145.80002
Enugu,Enugu_LGA3,2018,10,264.5958086,28.4260358,0.669199994,rainy,0,65.54878278,44.10384923,8416.006646
Ekiti,Ekiti_LGA1,2023,8,353.6071547,27.62489811,0.728654492,rainy,1,71.34728912,55.58061104,8835.874993
Bayelsa,Bayelsa_LGA2,2018,6,321.4574579,25.84851386,0.769058735,rainy,0,52.51020401,59.76576319,11643.1529
Borno,Borno_LGA1,2019,4,277.0415371,27.16011213,0.611768448,rainy,0,67.11767708,35.97221403,9205.640229
Borno,Borno_LGA3,2020,1,31.93617241,23.59973623,0.329481706,harmattan,0,56.73670417,43.8882104,1772.865734
Gombe,Gombe_LGA1,2025,5,337.9176228,28.57523399,0.623145399,rainy,1,57.17565516,57.06713385,6101.679048
Edo,Edo_LGA1,2023,8,217.8418012,25.60179329,0.705476611,rainy,1,56.54941409,69.78393221,5680.304417
Abia,Abia_LGA3,2023,3,36.66106831,28.38976897,0.391853676,dry,1,49.43329375,78.94645782,1063.256284
Anambra,Anambra_LGA2,2023,10,214.9145793,28.13822026,0.557139765,rainy,0,83.82667073,64.33583289,20958.09593
Imo,Imo_LGA1,2024,1,34.42484608,22.83420558,0.36224107,harmattan,0,52.35200997,74.27207203,1655.17664
Enugu,Enugu_LGA1,2022,9,225.7739059,29.61879659,0.609164931,rainy,0,61.88131402,29.16247873,9755.557918
Gombe,Gombe_LGA3,2025,3,96.72319061,29.350553,0.484679654,dry,1,66.27701057,37.88711611,1456.604886
Cross River,Cross River_LGA3,2019,2,48.47305111,26.64629106,0.347214738,harmattan,0,52.3102224,40.62904527,2644.543646
Borno,Borno_LGA3,2025,1,26.21228536,27.85909391,0.298460261,harmattan,1,80.86528237,59.93705131,2601.759358
Bauchi,Bauchi_LGA2,2024,4,294.6889011,29.1466274,0.61024811,rainy,0,46.24193433,71.97492572,11477.34359
Bayelsa,Bayelsa_LGA2,2019,3,31.87242064,27.0708433,0.422140906,dry,1,81.44266701,61.52643549,5642.903348
Jigawa,Jigawa_LGA1,2021,4,360.2969344,26.56346065,0.679117407,rainy,0,53.12994971,54.5024099,18489.0872
Adamawa,Adamawa_LGA1,2020,4,306.7662813,25.89823533,0.79184515,rainy,0,73.513376,68.76419136,14244.8117
Bauchi,Bauchi_LGA1,2025,7,361.6127273,29.9280782,0.742536689,rainy,1,43.66430945,47.45488268,4424.992332
Cross River,Cross River_LGA2,2022,3,140.4533321,29.62927692,0.448723388,dry,0,67.58846343,43.19470227,7932.539313
Bayelsa,Bayelsa_LGA2,2021,7,412.2346015,28.99531632,0.837339748,rainy,0,50.79132466,60.43538578,24528.6981
Jigawa,Jigawa_LGA1,2019,6,353.4991487,29.97719863,0.655086778,rainy,0,75.40812046,64.66360865,32713.73411
Ebonyi,Ebonyi_LGA3,2021,9,161.0566383,28.30960433,0.583481558,rainy,0,68.47783724,34.54328585,4392.523793
Abia,Abia_LGA1,2023,10,224.855175,27.49183519,0.70010249,rainy,1,65.26764219,90.0,6638.010788
Akwa Ibom,Akwa Ibom_LGA3,2025,8,280.4785055,28.52357909,0.668520502,rainy,0,56.63450051,59.45679169,6942.264262
Delta,Delta_LGA2,2023,6,369.9041559,29.38707403,0.633921412,rainy,1,68.71234102,62.7953921,12778.49978
Bayelsa,Bayelsa_LGA3,2018,1,35.47266248,26.52045826,0.358655317,harmattan,0,71.64821196,53.52855481,3122.254694
Bayelsa,Bayelsa_LGA3,2019,7,272.3307694,28.06771722,0.635369987,rainy,1,70.03232685,50.40595068,15016.17968
Enugu,Enugu_LGA2,2019,9,363.5002849,29.32508696,0.74206544,rainy,0,47.80229124,32.4580956,4088.882822
Ebonyi,Ebonyi_LGA3,2020,11,41.5994332,27.91367515,0.442832234,dry,0,72.92024865,45.51517186,3073.97444
Anambra,Anambra_LGA3,2019,7,315.4677004,29.03152626,0.736513466,rainy,0,42.91206228,52.42579264,4034.844886
Enugu,Enugu_LGA3,2023,6,367.4472381,27.74546288,0.773852298,rainy,0,86.24087545,59.9698934,28622.52096
Akwa Ibom,Akwa Ibom_LGA3,2019,8,346.0908966,29.25868179,0.765032924,rainy,0,61.11136729,54.24213756,21078.42429
Delta,Delta_LGA1,2019,2,54.228525,27.75121537,0.406945388,harmattan,0,62.44371214,53.07443591,2764.469061
Ekiti,Ekiti_LGA2,2024,7,283.801804,28.50005857,0.636960604,rainy,0,79.25717847,42.32265674,18421.36521
Borno,Borno_LGA2,2018,10,472.5263674,30.99836393,0.790307732,rainy,1,59.49937599,48.56143583,12082.60298
Benue,Benue_LGA2,2022,3,66.39448933,28.76776545,0.370416567,dry,0,50.87306581,42.4082271,2162.290752
Akwa Ibom,Akwa Ibom_LGA3,2021,8,282.4591402,26.05410097,0.559699418,rainy,0,51.9597668,37.00543483,7385.155279
Adamawa,Adamawa_LGA2,2018,4,228.4720519,25.03392194,0.739114837,rainy,1,54.26391038,33.68316594,3948.545044
Ebonyi,Ebonyi_LGA1,2018,3,70.14266139,26.82771828,0.451622388,dry,0,54.59130363,23.60625186,1299.32434
Bauchi,Bauchi_LGA1,2019,12,32.86245742,26.83089532,0.403088842,harmattan,0,29.50766199,54.69210112,409.8138863
Edo,Edo_LGA1,2020,6,320.5556944,28.47152832,0.815150969,rainy,0,83.0842768,34.61721008,10536.40105
Delta,Delta_LGA1,2020,8,334.415286,28.24985868,0.587820442,rainy,0,89.99745262,84.56442868,61880.04314
Bauchi,Bauchi_LGA3,2018,8,383.703325,30.34331741,0.81312189,rainy,0,69.94459762,68.4286553,29679.88117
Adamawa,Adamawa_LGA2,2020,3,52.82064034,29.90019401,0.367665036,dry,0,64.28766208,47.42097208,2907.907001
Gombe,Gombe_LGA2,2025,1,36.06389237,28.23167996,0.299001885,harmattan,0,71.29946814,29.28412881,1988.324154
Abia,Abia_LGA2,2019,2,26.19959537,26.08261153,0.282032206,harmattan,1,68.80921979,59.68195372,1862.668563
Kaduna,Kaduna_LGA2,2018,4,302.0454633,28.26517171,0.582665326,rainy,0,58.17060541,18.57098461,3797.238161
Edo,Edo_LGA3,2023,10,185.549396,28.27168904,0.545389078,rainy,0,33.22656027,67.32036758,1695.225286
Delta,Delta_LGA3,2020,2,56.75806157,30.69213193,0.403313998,harmattan,1,92.67434227,75.53808896,4455.330556
Delta,Delta_LGA1,2018,3,70.10546695,32.31554339,0.347829073,dry,0,84.32712703,90.0,7507.55923
Delta,Delta_LGA3,2022,5,518.3509732,27.65992324,0.733920196,rainy,1,67.40225152,82.533337,20499.17383
Cross River,Cross River_LGA1,2023,9,446.7213146,29.65193555,0.702245086,rainy,0,54.54009495,76.06422967,21252.25279
