record_id,state,lga,year,month,rainfall_mm,temperature_avg_c,vegetation_index,season,intervention_flag,reporting_completeness_pct,timeliness_pct,source,total_cases,symptomatic_cases,asymptomatic_cases,cases_under5,cases_5to15,cases_15plus,suspected_cases,tested_cases,positive_cases,rd_t_positive,microscopy_positive,pcr_positive,predicted_cases_lower_ci,predicted_cases_upper_ci
94,Bauchi,Bauchi_LGA2,2021,12,16.27879414,26.68747804,0.330878776,harmattan,0,49.4115565,33.71538899,routine,1660.756127,1760.672323,949.1837723,3123.045505,5277.376799,8301.573838,10248.61565,6602.173008,9756.851915,5854.111149,2927.055575,975.6851915,996.4536761,2325.058577
95,Adamawa,Adamawa_LGA3,2019,6,273.4599801,28.23828865,0.733828704,rainy,1,63.40963022,51.96486114,survey,4819.897295,4832.64958,3285.018646,4191.735484,6745.110804,14563.64503,19495.86798,12935.8138,15496.52746,9297.916478,4648.958239,1549.652746,2891.938377,6747.856213
96,Jigawa,Jigawa_LGA2,2021,1,51.81907171,23.97454316,0.391660656,harmattan,1,36.81737776,48.45942061,routine,641.4391743,1085.100745,587.2109105,1562.610967,2824.888445,4940.338238,6644.860642,2747.412179,3520.197394,2112.118436,1056.059218,352.0197394,384.8635046,898.014844
97,Ebonyi,Ebonyi_LGA1,2023,1,18.95103597,24.13785859,0.387825707,harmattan,0,74.21656345,65.28378646,routine,1846.86164,1911.497356,1026.999458,1274.726256,1693.676496,2938.603274,5117.890282,3507.1815,3732.143698,2239.286219,1119.643109,373.2143698,1108.116984,2585.606296
98,Ekiti,Ekiti_LGA1,2018,1,18.36482549,28.04007574,0.336557411,harmattan,1,41.52842234,54.63641896,survey,1010.557694,1295.817022,682.4592769,1826.406537,2606.713094,3861.466299,4853.042433,2755.688541,4262.945501,2557.7673,1278.88365,426.2945501,606.3346164,1414.780772
99,Adamawa,Adamawa_LGA1,2025,2,18.97613586,27.53540826,0.377582004,harmattan,0,77.97783796,53.68773631,routine,3317.957264,3496.076509,1708.782195,2124.168263,3847.537354,6452.374151,10383.68669,7750.423031,8532.866109,5119.719666,2559.859833,853.2866109,1990.774359,4645.14017
100,Abia,Abia_LGA1,2024,8,181.7635556,25.94662948,0.649478033,rainy,0,63.53363606,37.97680086,survey,4219.844312,4986.301246,3177.483989,7162.890406,12272.91519,15905.62133,31166.43797,17962.95485,18799.01055,11279.40633,5639.703164,1879.901055,2531.906587,5907.782037
101,Bayelsa,Bayelsa_LGA2,2019,6,395.4716763,27.46851172,0.728332407,rainy,1,43.44585678,56.31258741,routine,4141.296643,7880.067983,2505.678193,6942.196828,12249.09242,21513.91016,32016.92445,14147.77811,16497.54878,9898.52927,4949.264635,1649.754878,2484.777986,5797.8153
102,Bayelsa,Bayelsa_LGA3,2021,2,29.47324342,28.38747778,0.276128842,harmattan,0,82.30777151,34.08556101,survey,3868.630752,2921.398519,1357.514806,2630.563807,4687.620213,8915.475866,11171.61323,10689.25095,14154.83112,8492.898674,4246.449337,1415.483112,2321.178451,5416.083053
103,Borno,Borno_LGA2,2019,8,380.3508694,28.14836097,0.683662015,rainy,1,32.32437683,43.71431574,sentinel,2779.02088,4694.265071,1643.364232,10501.52714,12601.6787,21407.88503,24863.15326,11510.3462,18618.11823,11170.87094,5585.43547,1861.811823,1667.412528,3890.629233
104,Imo,Imo_LGA2,2019,12,28.10503149,25.34964045,0.354222515,harmattan,0,53.54659245,42.15017913,routine,1338.164504,2016.359773,801.7076938,2845.655057,3896.139132,6244.178738,10456.30867,5562.836799,6344.28499,3806.570994,1903.285497,634.428499,802.8987023,1873.430305
105,Adamawa,Adamawa_LGA2,2024,10,272.0036679,27.49761101,0.66470096,rainy,0,62.88017074,43.50309686,survey,7291.510779,7479.031991,4196.646081,10070.227,12817.42882,23244.14839,34826.42648,23206.2058,28135.66754,16881.40053,8440.700263,2813.566754,4374.906468,10208.11509
106,Abia,Abia_LGA3,2022,9,192.8084977,24.17041122,0.599714158,rainy,0,70.35665793,61.76989658,routine,7305.079764,8164.101913,4196.13054,5482.573831,8908.130391,15470.27936,24967.23951,16807.35206,18496.92379,11098.15428,5549.077138,1849.692379,4383.047858,10227.11167
107,Anambra,Anambra_LGA1,2023,8,201.3669054,29.05396849,0.677997962,rainy,0,93.33805297,54.75786571,routine,17608.90141,10607.88677,8414.113056,7863.171054,12178.74129,18269.30805,31694.74234,28607.15775,31800.23166,19080.139,9540.069499,3180.023166,10565.34085,24652.46198
108,Bauchi,Bauchi_LGA2,2025,4,364.1052525,28.71248804,0.790331097,rainy,0,75.83926044,34.71096099,routine,7846.532133,8503.98684,3938.864199,9687.226839,16408.67162,20681.62326,42550.57042,28380.58122,28846.742,17308.0452,8654.0226,2884.6742,4707.91928,10985.14499
109,Imo,Imo_LGA3,2019,1,46.04553891,23.60478281,0.352797029,harmattan,1,43.18465485,56.48816706,sentinel,752.0928654,1122.5151,479.661354,1283.84663,1852.411166,3682.135044,4853.604979,2355.599532,3020.313691,1812.188215,906.0941074,302.0313691,451.2557193,1052.930012
110,Bauchi,Bauchi_LGA2,2025,7,257.1917022,27.32675235,0.630370358,rainy,0,69.5449319,53.73023615,survey,24736.7589,26641.38569,9706.61694,22316.98276,30857.58404,47837.42559,85851.84329,56198.97706,60898.83928,36539.30357,18269.65178,6089.883928,14842.05534,34631.46246
111,Bauchi,Bauchi_LGA3,2023,3,39.93261847,29.06956312,0.357586016,dry,0,71.56005567,24.09459934,survey,1686.529717,1938.320228,996.4406108,2736.984737,5848.43357,7881.285914,15448.78483,9426.866167,9307.373489,5584.424093,2792.212047,930.7373489,1011.91783,2361.141604
112,Anambra,Anambra_LGA3,2020,11,56.2756579,29.68506374,0.359935588,dry,1,69.59593476,65.98791042,survey,2922.963162,2930.512115,1186.03914,2144.846868,2330.037218,4543.208694,6620.572371,5020.980774,6251.395949,3750.83757,1875.418785,625.1395949,1753.777897,4092.148427
113,Gombe,Gombe_LGA2,2024,10,229.8092237,28.01552617,0.619401216,rainy,1,79.38752875,69.85002921,sentinel,12848.5093,12251.64048,5512.603428,6762.444119,11107.82426,13436.81599,22715.19754,19883.13649,25034.30573,15020.58344,7510.29172,2503.430573,7709.105578,17987.91301
114,Akwa Ibom,Akwa Ibom_LGA2,2023,11,70.79004346,27.64810934,0.432111777,dry,0,77.99358345,38.02224076,routine,3824.381463,2696.996107,1704.973762,3379.747283,5261.684265,7139.428007,11218.45633,9846.446292,12641.04413,7584.62648,3792.31324,1264.104413,2294.628878,5354.134049
115,Cross River,Cross River_LGA1,2019,8,339.6227491,31.34256076,0.651222751,rainy,0,30.79054373,47.88717754,routine,5088.912922,8768.818447,4485.683602,22692.5522,28734.84088,44329.47603,63590.56129,23587.24853,32316.32606,19389.79564,9694.897819,3231.632606,3053.347753,7124.47809
116,Ekiti,Ekiti_LGA2,2022,2,24.76141133,26.21565791,0.35894521,harmattan,0,62.26704693,70.21036074,routine,4070.647164,3770.420553,2442.132125,2808.780299,3684.416687,7623.294475,9335.965051,7031.93789,9672.344361,5803.406617,2901.703308,967.2344361,2442.388298,5698.906029
117,Borno,Borno_LGA2,2018,12,43.35187877,25.70822672,0.305242957,harmattan,0,67.18600834,51.04172745,routine,2132.340464,2559.673557,1055.701626,2442.495464,3853.790182,4635.568718,9740.89342,5875.741268,6089.440282,3653.664169,1826.832084,608.9440282,1279.404278,2985.276649
118,Borno,Borno_LGA1,2024,7,357.4185274,27.46144444,0.637100124,rainy,1,50.29267413,56.09846223,routine,7936.858156,12417.7793,6617.290321,11341.36564,16403.59205,37775.53464,53885.84544,26361.60615,29468.16818,17680.90091,8840.450454,2946.816818,4762.114894,11111.60142
119,Abia,Abia_LGA3,2022,1,34.25021046,23.07296179,0.331272706,harmattan,0,68.38139295,57.03934558,routine,1356.492225,1655.820078,649.2916979,1401.194312,1648.982447,2844.063931,4711.622382,3224.45111,3702.86357,2221.718142,1110.859071,370.286357,813.895335,1899.089115
120,Cross River,Cross River_LGA1,2021,12,29.35440079,28.39057326,0.275375166,harmattan,0,72.8389062,35.38669755,routine,3186.914194,3391.277619,1764.981983,3418.050999,7594.641382,10251.7367,18271.3276,12391.02204,13289.59771,7973.758628,3986.879314,1328.959771,1912.148516,4461.679871
121,Bauchi,Bauchi_LGA3,2020,3,64.59523022,27.70775583,0.314481488,dry,0,84.65085859,22.4695019,routine,2443.922737,2853.040896,1045.078876,4506.604816,6014.960658,8570.655672,18370.97403,12929.3833,12465.94671,7479.568023,3739.784012,1246.594671,1466.353642,3421.491832
122,Anambra,Anambra_LGA3,2018,2,35.24914418,27.9244471,0.316287909,harmattan,0,83.39320831,33.87320721,routine,4134.537597,3563.111232,2200.012567,4042.048338,4934.093618,11258.18953,17975.64455,13499.24657,14030.00704,8418.004223,4209.002111,1403.000704,2480.722558,5788.352636
123,Jigawa,Jigawa_LGA3,2019,5,442.5291753,28.6681294,0.711774485,rainy,0,62.60216793,38.83440753,routine,14534.89751,19117.81479,11913.67621,20408.55808,33705.38333,63665.94262,102574.4922,58986.20863,62464.42905,37478.65743,18739.32872,6246.442905,8720.938507,20348.85652
124,Abia,Abia_LGA3,2018,8,146.7228127,27.29186376,0.607814163,rainy,0,65.84352683,81.36053723,survey,5625.818634,6806.731291,2620.300504,3093.003479,4977.859496,9921.020537,16510.91366,9477.192518,9553.350154,5732.010092,2866.005046,955.3350154,3375.49118,7876.146087
125,Borno,Borno_LGA3,2024,1,23.69820149,25.17355225,0.345867719,harmattan,1,62.15441895,79.28351545,routine,1996.706556,3473.997106,912.249513,1753.724978,2894.11523,3641.035439,7060.102277,4121.521997,4457.091732,2674.255039,1337.12752,445.7091732,1198.023934,2795.389179
126,Jigawa,Jigawa_LGA2,2021,10,277.5457629,26.14257428,0.587190706,rainy,0,72.46436467,64.78034792,routine,16085.87086,16156.35256,6217.443179,11697.92837,14079.77317,24693.22452,41445.68195,29258.74874,32753.76129,19652.25678,9826.128388,3275.376129,9651.522517,22520.21921
127,Borno,Borno_LGA3,2019,1,16.63617803,27.11943805,0.350938592,harmattan,0,85.53660902,71.0754751,survey,4948.232212,5986.490085,2045.078863,2964.053946,4684.83415,6809.782749,14846.78034,9893.9654,8976.37274,5385.823644,2692.911822,897.637274,2968.939327,6927.525096
128,Jigawa,Jigawa_LGA2,2023,8,257.876823,27.78426886,0.526097954,rainy,1,51.2720024,45.96897509,routine,4350.692369,5946.294689,2998.752924,7999.057913,9731.312203,21979.76923,28928.55211,16288.14688,20429.35072,12257.61043,6128.805215,2042.935072,2610.415422,6090.969317
129,Delta,Delta_LGA3,2020,12,35.09152743,27.27407113,0.296736051,harmattan,0,89.11724281,66.72759522,routine,11369.88054,9856.220542,6749.22519,5951.797827,9091.222233,13545.36571,26099.22843,20381.74493,20646.18512,12387.71107,6193.855535,2064.618512,6821.928322,15917.83275
130,Ebonyi,Ebonyi_LGA3,2024,7,197.186682,27.52155549,0.612739155,rainy,0,65.10870679,45.72586926,routine,8686.451784,9923.424088,3904.20867,7997.805129,15343.51749,22875.98414,37963.94277,24073.1926,26941.22618,16164.73571,8082.367855,2694.122618,5211.87107,12161.0325
131,Gombe,Gombe_LGA3,2020,9,212.1597607,28.5900306,0.5358925,rainy,0,57.6052373,49.86421846,survey,6025.506597,5829.526883,3620.147606,5525.881484,10310.84408,17264.17291,20565.71844,15254.28089,22275.53424,13365.32054,6682.660272,2227.553424,3615.303958,8435.709235
132,Ebonyi,Ebonyi_LGA3,2020,12,20.94138869,24.26564345,0.25740746,harmattan,1,69.20499234,44.9490842,survey,715.8496727,719.2304447,365.4464474,615.1572531,821.4358063,1887.620523,2424.55773,1840.417404,2305.715425,1383.429255,691.7146276,230.5715425,429.5098036,1002.189542
133,Benue,Benue_LGA3,2022,6,296.1090685,26.27709921,0.703527376,rainy,0,46.78415416,73.42764063,survey,10248.20023,17920.93342,5843.451195,15018.13304,20807.39392,28938.80695,50212.31903,24239.55666,28654.41377,17192.64826,8596.32413,2865.441377,6148.920136,14347.48032
134,Bauchi,Bauchi_LGA3,2020,8,423.9746487,28.09207708,0.782008392,rainy,0,50.81544746,41.65641255,routine,9321.780719,13717.6172,5332.81199,16120.42797,24453.0469,58039.4622,75739.22507,40088.48418,47815.35322,28689.21193,14344.60597,4781.535322,5593.068432,13050.49301
135,Enugu,Enugu_LGA3,2020,9,213.7959645,28.99224956,0.571828902,rainy,0,73.87629677,79.1351449,routine,20315.30689,22956.85676,11954.32957,14298.98588,17457.40849,28671.2723,53989.11561,35713.37789,36918.81597,22151.28958,11075.64479,3691.881597,12189.18413,28441.42965
136,Gombe,Gombe_LGA1,2020,7,330.2182085,28.8328393,0.642898303,rainy,1,67.50146677,75.59673617,routine,16741.89178,19344.63214,8868.631526,12289.9617,14092.84273,26280.59928,38917.85894,28438.85597,35186.78698,21112.07219,10556.0361,3518.678698,10045.13507,23438.64849
137,Imo,Imo_LGA2,2020,6,402.0432564,25.1955288,0.778120494,rainy,0,62.26409289,51.13100383,routine,17876.873,18061.79665,9948.754532,19236.65218,25619.20147,45290.72148,68523.13582,44903.15782,54087.68281,32452.60969,16226.30484,5408.768281,10726.1238,25027.62221
138,Ekiti,Ekiti_LGA2,2018,6,270.2091927,30.71841601,0.706286187,rainy,0,40.42881311,31.42674796,survey,2813.812753,4994.671165,2553.540799,12701.96175,19449.64348,25090.76135,42031.0367,18513.92752,23047.2323,13828.33938,6914.16969,2304.72323,1688.287652,3939.337854
139,Anambra,Anambra_LGA2,2018,5,277.2615339,28.28175353,0.721636223,rainy,1,54.64411165,55.7326248,survey,6752.313801,8267.849491,3947.687058,8600.019038,10094.89694,23246.14079,31134.32633,18334.65431,22587.87537,13552.72522,6776.36261,2258.787537,4051.38828,9453.239321
140,Abia,Abia_LGA2,2024,12,23.20844271,24.58416924,0.368614485,harmattan,1,38.42149472,28.30300194,sentinel,177.4957944,232.4627621,114.3826932,575.7713957,937.7081371,1879.182644,2039.401767,1042.809215,1571.821174,943.0927045,471.5463522,157.1821174,106.4974766,248.4941122
141,Ekiti,Ekiti_LGA3,2022,3,98.20533593,28.73846236,0.35772431,dry,0,81.09534219,46.55173209,routine,4605.599325,4445.944733,2555.398022,3965.74994,6258.140512,8686.324783,16334.76028,12268.243,13092.30595,7855.383569,3927.691784,1309.230595,2763.359595,6447.839056
142,Enugu,Enugu_LGA1,2024,6,210.8868428,28.03068062,0.603800848,rainy,0,59.45431745,30.03496934,survey,4187.595043,3801.99808,2114.367957,5643.35545,11690.65196,15535.86003,20610.88433,15634.04427,22629.6591,13577.79546,6788.897731,2262.96591,2512.557026,5862.63306
143,Jigawa,Jigawa_LGA3,2024,7,450.1990536,27.60956578,0.816891269,rainy,1,57.7265196,44.52328456,routine,6799.199012,10057.26018,3947.63397,9355.387056,15032.44191,28158.85351,47775.87788,24266.69677,24676.23314,14805.73988,7402.869941,2467.623314,4079.519407,9518.878617
144,Enugu,Enugu_LGA2,2022,12,29.90601008,27.93497083,0.444556928,harmattan,1,42.92453971,40.08632049,routine,449.8382886,743.5189368,378.8710659,1230.659681,2132.479904,2975.26446,4344.136648,2176.584609,2893.533771,1736.120263,868.0601314,289.3533771,269.9029732,629.773604
145,Imo,Imo_LGA2,2023,12,26.25702188,27.45519415,0.297560697,harmattan,0,66.46378939,57.42262309,routine,1868.276151,1939.219156,1373.829488,1442.384405,3017.561211,3927.574248,6789.490804,4459.73083,5060.769575,3036.461745,1518.230872,506.0769575,1120.965691,2615.586611
146,Edo,Edo_LGA1,2023,11,83.61034876,29.48227276,0.425494789,dry,1,54.41450724,80.78674043,routine,2064.288054,3092.590917,1258.671205,2185.441364,3285.384546,4079.537117,7594.139019,4157.426384,4798.123198,2878.873919,1439.436959,479.8123198,1238.572832,2890.003275
147,Ebonyi,Ebonyi_LGA1,2025,11,28.98591891,28.27703958,0.390155919,dry,0,84.9205487,49.96308017,routine,6567.130678,4348.153954,2781.20343,3974.498593,4501.23938,8340.700497,11533.26089,11424.48946,15177.79087,9106.674524,4553.337262,1517.779087,3940.278407,9193.982949
148,Ekiti,Ekiti_LGA2,2020,5,331.8923097,27.34870077,0.649244846,rainy,0,40.79166638,73.74862937,routine,7561.610682,15175.39579,5186.739942,11901.24496,19930.62919,32848.24779,48895.36535,21107.27964,25557.95456,15334.77273,7667.386367,2555.795456,4536.966409,10586.25495
149,Ebonyi,Ebonyi_LGA1,2018,8,287.4470256,23.9809174,0.796941933,rainy,0,75.94646087,44.36407807,routine,5680.45513,6859.399744,2103.408841,5350.337742,8857.768825,12947.19402,24455.37091,16498.79179,16928.58561,10157.15136,5078.575682,1692.858561,3408.273078,7952.637182
150,Cross River,Cross River_LGA3,2024,8,327.5565482,29.58542395,0.596859653,rainy,0,63.94240935,61.96355054,survey,16210.77169,19547.77687,11773.88812,17331.54786,19358.59118,40204.03157,65264.82637,39334.38827,42678.70409,25607.22246,12803.61123,4267.870409,9726.463016,22695.08037
151,Bauchi,Bauchi_LGA3,2024,4,348.8445075,27.96178396,0.67436049,rainy,0,69.73672463,67.00904438,survey,18117.81853,21896.74014,7012.06686,11505.06705,18200.99083,34161.04043,57882.63976,35631.05798,36341.85788,21805.11473,10902.55736,3634.185788,10870.69112,25364.94595
152,Enugu,Enugu_LGA2,2023,8,373.0754681,27.49764498,0.820302649,rainy,0,53.36544727,67.14744754,survey,10726.30569,11249.80747,5964.814883,10940.85492,17653.60488,20608.25431,34092.37414,21005.79876,27635.21425,16581.12855,8290.564276,2763.521425,6435.783411,15016.82796
153,Jigawa,Jigawa_LGA1,2023,6,408.2714851,28.21854957,0.696920702,rainy,1,54.89277757,61.68765268,survey,14352.43689,16988.57722,12294.03324,18422.75423,21099.3851,46678.24237,64482.55455,37854.22703,46296.37781,27777.82669,13888.91334,4629.637781,8611.462131,20093.41164
154,Kaduna,Kaduna_LGA1,2018,7,360.0184102,28.41211788,0.581765989,rainy,1,12.4704491,44.06229121,routine,309.437861,1545.187772,628.1964396,9060.501377,13315.14828,17437.30154,23287.23388,3971.88305,6146.063835,3687.638301,1843.819151,614.6063835,185.6627166,433.2130054
155,Benue,Benue_LGA2,2021,1,30.99590678,26.03341473,0.295972636,harmattan,0,59.01469582,23.81016226,routine,892.0905712,1229.427833,518.1943944,2528.474416,4043.681313,5271.813715,8668.123033,5591.746033,6982.707154,4189.624292,2094.812146,698.2707154,535.2543427,1248.9268
156,Abia,Abia_LGA1,2018,9,210.323334,28.62950309,0.645724162,rainy,0,48.99552298,35.89693333,routine,2377.86328,3835.185634,1671.257978,5508.259839,8313.162194,15972.50903,24299.68174,11678.15387,13157.89588,7894.73753,3947.368765,1315.789588,1426.717968,3329.008593
157,Ebonyi,Ebonyi_LGA1,2019,3,37.36119651,28.94096896,0.270880401,dry,1,44.11566045,49.76465189,survey,794.9982951,1221.128873,500.8872717,1880.351089,2028.036435,4164.312806,6037.965421,2849.060053,3484.917366,2090.95042,1045.47521,348.4917366,476.9989771,1112.997613
158,Delta,Delta_LGA3,2023,4,290.9098259,29.54496104,0.541894136,rainy,1,76.15400632,75.00490309,routine,21347.30059,22591.63769,9112.968734,10450.18292,16204.95424,26545.56521,46449.25582,32411.573,34241.38081,20544.82849,10272.41424,3424.138081,12808.38035,29886.22083
159,Ekiti,Ekiti_LGA3,2019,5,313.1384555,26.49144112,0.782934576,rainy,0,62.70022149,28.81279325,routine,4421.54068,4905.527886,3697.837561,9610.282475,14685.56868,21403.00342,37735.85286,22922.62643,25526.33847,15315.80308,7657.90154,2552.633847,2652.924408,6190.156951
160,Abia,Abia_LGA2,2022,1,20.41866734,25.3489218,0.354928077,harmattan,1,78.54650766,60.66524994,sentinel,1092.684097,1327.027804,439.8414904,864.0127763,985.5769044,1787.547413,3229.88563,2285.475333,2376.201854,1425.721112,712.8605561,237.6201854,655.6104581,1529.757736
161,Borno,Borno_LGA1,2025,5,281.8401792,28.69497724,0.557265863,rainy,1,43.62499506,71.65367513,routine,9833.624868,19127.97552,6727.490897,18618.85637,28207.17939,37940.32713,72359.19905,29583.4573,31925.74757,19155.44854,9577.724271,3192.574757,5900.174921,13767.07482
162,Ebonyi,Ebonyi_LGA3,2023,12,14.63689595,26.59841227,0.313961009,harmattan,0,81.45069006,76.01059661,survey,2031.032327,2121.777074,1074.237202,1098.955046,1379.823883,2646.565759,4550.670123,3339.702893,3472.845653,2083.707392,1041.853696,347.2845653,1218.619396,2843.445258
163,Akwa Ibom,Akwa Ibom_LGA3,2024,2,24.2642972,26.0218174,0.270812413,harmattan,0,58.2374633,64.95502932,routine,1512.494407,1886.660604,819.5889361,1302.867034,1787.108124,3945.42677,4955.863536,3277.791693,4244.944091,2546.966455,1273.483227,424.4944091,907.496644,2117.492169
164,Anambra,Anambra_LGA3,2024,1,28.22626875,26.44979746,0.310651788,harmattan,0,57.72786366,48.63646964,survey,2807.76491,3325.918049,1686.455482,3515.939724,4772.405917,9770.290154,12364.94493,8339.89172,11097.13689,6658.282134,3329.141067,1109.713689,1684.658946,3930.870875
